Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Poison Sting,Weather Ball Ice,Poison,3,9,0.3333333333333333,Ice,55,-35,-1.5714285714285714,4.0
Hex,Wrap Pink,Ghost,6,12,0.5,Normal,25,-45,-0.5555555555555556,4.0
Hex,Wrap Green,Ghost,6,12,0.5,Normal,25,-45,-0.5555555555555556,4.0
Poison Sting,Weather Ball Fire,Poison,3,9,0.3333333333333333,Fire,55,-35,-1.5714285714285714,4.0
Poison Sting,Psycho Boost,Poison,3,9,0.3333333333333333,Psychic,70,-35,-2.0,4.0
Hex,Sand Tomb,Ghost,6,12,0.5,Ground,25,-40,-0.625,4.0
Hex,Seed Bomb,Ghost,6,12,0.5,Grass,65,-45,-1.4444444444444444,4.0
Poison Sting,Shadow Punch,Poison,3,9,0.3333333333333333,Ghost,40,-35,-1.1428571428571428,4.0
Poison Sting,Aqua Tail,Poison,3,9,0.3333333333333333,Water,55,-35,-1.5714285714285714,4.0
Astonish,Icicle Spear,Ghost,9,10,0.9,Ice,65,-40,-1.625,4.0
Astonish,Psychic Fangs,Ghost,9,10,0.9,Psychic,40,-35,-1.1428571428571428,4.0
Astonish,Weather Ball Normal,Ghost,9,10,0.9,Normal,55,-35,-1.5714285714285714,4.0
Astonish,V Create,Ghost,9,10,0.9,Fire,95,-40,-2.375,4.0
Astonish,Flying Press,Ghost,9,10,0.9,Fighting,90,-40,-2.25,4.0
Astonish,Sacred Sword,Ghost,9,10,0.9,Fighting,60,-35,-1.7142857142857142,4.0
Astonish,Power Up Punch,Ghost,9,10,0.9,Fighting,20,-35,-0.5714285714285714,4.0
Astonish,Razor Shell,Ghost,9,10,0.9,Water,35,-35,-1.0,4.0
Astonish,Blaze Kick,Ghost,9,10,0.9,Fire,60,-40,-1.5,4.0
Confusion,Wildbolt Storm,Psychic,16,12,1.3333333333333333,Electric,60,-45,-1.3333333333333333,4.0
Astonish,Muddy Water,Ghost,9,10,0.9,Water,35,-35,-1.0,4.0
Astonish,Leaf Tornado,Ghost,9,10,0.9,Grass,45,-40,-1.125,4.0
Astonish,Fell Stinger,Ghost,9,10,0.9,Bug,20,-35,-0.5714285714285714,4.0
Confusion,Sandsear Storm,Psychic,16,12,1.3333333333333333,Ground,60,-45,-1.3333333333333333,4.0
Astonish,Super Power,Ghost,9,10,0.9,Fighting,85,-40,-2.125,4.0
Confusion,Bleakwind Storm,Psychic,16,12,1.3333333333333333,Flying,60,-45,-1.3333333333333333,4.0
Astonish,Mirror Shot,Ghost,9,10,0.9,Steel,35,-35,-1.0,4.0
Astonish,Hydro Cannon,Ghost,9,10,0.9,Water,80,-40,-2.0,4.0
Astonish,Weather Ball Water,Ghost,9,10,0.9,Water,55,-35,-1.5714285714285714,4.0
Astonish,Weather Ball Rock,Ghost,9,10,0.9,Rock,55,-35,-1.5714285714285714,4.0
Astonish,Drain Punch,Ghost,9,10,0.9,Fighting,20,-40,-0.5,4.0
Poison Sting,Razor Shell,Poison,3,9,0.3333333333333333,Water,35,-35,-1.0,4.0
Astonish,Brutal Swing,Ghost,9,10,0.9,Dark,65,-40,-1.625,4.0
Astonish,Glaciate,Ghost,9,10,0.9,Ice,60,-40,-1.5,4.0
Hex,Aqua Jet,Ghost,6,12,0.5,Water,45,-45,-1.0,4.0
Hex,Low Sweep,Ghost,6,12,0.5,Fighting,40,-40,-1.0,4.0
Hex,Bubble Beam,Ghost,6,12,0.5,Water,25,-40,-0.625,4.0
Poison Sting,Night Slash,Poison,3,9,0.3333333333333333,Dark,50,-35,-1.4285714285714286,4.0
Hex,Poison Fang,Ghost,6,12,0.5,Poison,45,-40,-1.125,4.0
Hex,Drill Run,Ghost,6,12,0.5,Ground,80,-45,-1.7777777777777777,4.0
Poison Sting,Cross Chop,Poison,3,9,0.3333333333333333,Fighting,55,-35,-1.5714285714285714,4.0
Hex,Aerial Ace,Ghost,6,12,0.5,Flying,55,-40,-1.375,4.0
Hex,Drill Peck,Ghost,6,12,0.5,Flying,65,-40,-1.625,4.0
Astonish,Obstruct,Ghost,9,10,0.9,Dark,15,-40,-0.375,4.0
Hex,Discharge,Ghost,6,12,0.5,Electric,65,-45,-1.4444444444444444,4.0
Hex,Ice Punch,Ghost,6,12,0.5,Ice,55,-40,-1.375,4.0
Confusion,Spirit Shackle,Psychic,16,12,1.3333333333333333,Ghost,50,-40,-1.25,4.0
Hex,Vice Grip,Ghost,6,12,0.5,Normal,40,-40,-1.0,4.0
Hex,Sludge,Ghost,6,12,0.5,Poison,50,-40,-1.25,4.0
Hex,Wrap,Ghost,6,12,0.5,Normal,60,-45,-1.3333333333333333,4.0
Astonish,Spirit Shackle,Ghost,9,10,0.9,Ghost,50,-40,-1.25,4.0
Astonish,Magma Storm,Ghost,9,10,0.9,Fire,65,-40,-1.625,4.0
Astonish,Double Iron Bash,Ghost,9,10,0.9,Steel,50,-35,-1.4285714285714286,4.0
Astonish,Breaking Swipe,Ghost,9,10,0.9,Dragon,50,-35,-1.4285714285714286,4.0
Hex,Heart Stamp,Ghost,6,12,0.5,Psychic,40,-40,-1.0,4.0
Poison Sting,Power Up Punch,Poison,3,9,0.3333333333333333,Fighting,20,-35,-0.5714285714285714,4.0
Poison Sting,Sacred Sword,Poison,3,9,0.3333333333333333,Fighting,60,-35,-1.7142857142857142,4.0
Poison Sting,Weather Ball Normal,Poison,3,9,0.3333333333333333,Normal,55,-35,-1.5714285714285714,4.0
Fire Spin,Body Slam,Fire,10,10,1.0,Normal,60,-35,-1.7142857142857142,4.0
Fire Spin,Stomp,Fire,10,10,1.0,Normal,55,-40,-1.375,4.0
Fire Spin,Horn Attack,Fire,10,10,1.0,Normal,40,-35,-1.1428571428571428,4.0
Fire Spin,Swift,Fire,10,10,1.0,Normal,55,-40,-1.375,4.0
Fire Spin,Brick Break,Fire,10,10,1.0,Fighting,40,-40,-1.0,4.0
Bubble,Shadow Punch,Water,8,11,0.7272727272727273,Ghost,40,-35,-1.1428571428571428,4.0
Bubble,Aqua Tail,Water,8,11,0.7272727272727273,Water,55,-35,-1.5714285714285714,4.0
Fire Spin,Leaf Blade,Fire,10,10,1.0,Grass,70,-35,-2.0,4.0
Fire Spin,Fire Punch,Fire,10,10,1.0,Fire,55,-40,-1.375,4.0
Fire Spin,Rest,Fire,10,10,1.0,Normal,50,-35,-1.4285714285714286,4.0
Fire Spin,X Scissor,Fire,10,10,1.0,Bug,65,-40,-1.625,4.0
Fire Spin,Bone Club,Fire,10,10,1.0,Ground,40,-35,-1.1428571428571428,4.0
Fire Spin,Cross Poison,Fire,10,10,1.0,Poison,50,-35,-1.4285714285714286,4.0
Fire Spin,Dragon Claw,Fire,10,10,1.0,Dragon,50,-35,-1.4285714285714286,4.0
Fire Spin,Thunder Punch,Fire,10,10,1.0,Electric,55,-40,-1.375,4.0
Fire Spin,Shadow Punch,Fire,10,10,1.0,Ghost,40,-35,-1.1428571428571428,4.0
Fire Spin,Aqua Tail,Fire,10,10,1.0,Water,55,-35,-1.5714285714285714,4.0
Fire Spin,Low Sweep,Fire,10,10,1.0,Fighting,40,-40,-1.0,4.0
Fire Spin,Bubble Beam,Fire,10,10,1.0,Water,25,-40,-0.625,4.0
Fire Spin,Night Slash,Fire,10,10,1.0,Dark,50,-35,-1.4285714285714286,4.0
Fire Spin,Mud Bomb,Fire,10,10,1.0,Ground,60,-40,-1.5,4.0
Fire Spin,Poison Fang,Fire,10,10,1.0,Poison,45,-40,-1.125,4.0
Bubble,Thunder Punch,Water,8,11,0.7272727272727273,Electric,55,-40,-1.375,4.0
Bubble,Dragon Claw,Water,8,11,0.7272727272727273,Dragon,50,-35,-1.4285714285714286,4.0
Fire Spin,Sacred Sword,Fire,10,10,1.0,Fighting,60,-35,-1.7142857142857142,4.0
Fire Spin,Power Up Punch,Fire,10,10,1.0,Fighting,20,-35,-0.5714285714285714,4.0
Fire Spin,Razor Shell,Fire,10,10,1.0,Water,35,-35,-1.0,4.0
Fire Spin,Blaze Kick,Fire,10,10,1.0,Fire,60,-40,-1.5,4.0
Fire Spin,Muddy Water,Fire,10,10,1.0,Water,35,-35,-1.0,4.0
Fire Spin,Drain Punch,Fire,10,10,1.0,Fighting,20,-40,-0.5,4.0
Fire Spin,Leaf Tornado,Fire,10,10,1.0,Grass,45,-40,-1.125,4.0
Fire Spin,Fell Stinger,Fire,10,10,1.0,Bug,20,-35,-0.5714285714285714,4.0
Fire Spin,Super Power,Fire,10,10,1.0,Fighting,85,-40,-2.125,4.0
Fire Spin,Sand Tomb,Fire,10,10,1.0,Ground,25,-40,-0.625,4.0
Fire Spin,Mirror Shot,Fire,10,10,1.0,Steel,35,-35,-1.0,4.0
Fire Spin,Weather Ball Water,Fire,10,10,1.0,Water,55,-35,-1.5714285714285714,4.0
Fire Spin,Weather Ball Rock,Fire,10,10,1.0,Rock,55,-35,-1.5714285714285714,4.0
Fire Spin,Weather Ball Ice,Fire,10,10,1.0,Ice,55,-35,-1.5714285714285714,4.0
Fire Spin,Weather Ball Fire,Fire,10,10,1.0,Fire,55,-35,-1.5714285714285714,4.0
Fire Spin,Psycho Boost,Fire,10,10,1.0,Psychic,70,-35,-2.0,4.0
Bubble,Cross Poison,Water,8,11,0.7272727272727273,Poison,50,-35,-1.4285714285714286,4.0
Fire Spin,Doom Desire,Fire,10,10,1.0,Steel,75,-40,-1.875,4.0
Fire Spin,Surf,Fire,10,10,1.0,Water,65,-40,-1.625,4.0
Fire Spin,Rock Blast,Fire,10,10,1.0,Rock,50,-40,-1.25,4.0
Fire Spin,Hydro Cannon,Fire,10,10,1.0,Water,80,-40,-2.0,4.0
Astonish,Weather Ball Ice,Ghost,9,10,0.9,Ice,55,-35,-1.5714285714285714,4.0
Fire Spin,Aerial Ace,Fire,10,10,1.0,Flying,55,-40,-1.375,4.0
Fire Spin,Heart Stamp,Fire,10,10,1.0,Psychic,40,-40,-1.0,4.0
Hex,V Create,Ghost,6,12,0.5,Fire,95,-40,-2.375,4.0
Hex,Fly,Ghost,6,12,0.5,Flying,80,-45,-1.7777777777777777,4.0
Hex,Flying Press,Ghost,6,12,0.5,Fighting,90,-40,-2.25,4.0
Bubble,Heart Stamp,Water,8,11,0.7272727272727273,Psychic,40,-40,-1.0,4.0
Bubble,Ice Punch,Water,8,11,0.7272727272727273,Ice,55,-40,-1.375,4.0
Bubble,Cross Chop,Water,8,11,0.7272727272727273,Fighting,55,-35,-1.5714285714285714,4.0
Bubble,Vice Grip,Water,8,11,0.7272727272727273,Normal,40,-40,-1.0,4.0
Hex,Blaze Kick,Ghost,6,12,0.5,Fire,60,-40,-1.5,4.0
Bubble,Sludge,Water,8,11,0.7272727272727273,Poison,50,-40,-1.25,4.0
Bubble,Drill Peck,Water,8,11,0.7272727272727273,Flying,65,-40,-1.625,4.0
Hex,Shadow Bone,Ghost,6,12,0.5,Ghost,80,-45,-1.7777777777777777,4.0
Hex,Leaf Tornado,Ghost,6,12,0.5,Grass,45,-40,-1.125,4.0
Poison Sting,Double Iron Bash,Poison,3,9,0.3333333333333333,Steel,50,-35,-1.4285714285714286,4.0
Hex,Super Power,Ghost,6,12,0.5,Fighting,85,-40,-2.125,4.0
Poison Sting,Breaking Swipe,Poison,3,9,0.3333333333333333,Dragon,50,-35,-1.4285714285714286,4.0
Hex,Lunge,Ghost,6,12,0.5,Bug,60,-45,-1.3333333333333333,4.0
Hex,Acid Spray,Ghost,6,12,0.5,Poison,20,-45,-0.4444444444444444,4.0
Hex,Hydro Cannon,Ghost,6,12,0.5,Water,80,-40,-2.0,4.0
Hex,Frenzy Plant,Ghost,6,12,0.5,Grass,100,-45,-2.2222222222222223,4.0
Poison Sting,Psychic Fangs,Poison,3,9,0.3333333333333333,Psychic,40,-35,-1.1428571428571428,4.0
Hex,Drain Punch,Ghost,6,12,0.5,Fighting,20,-40,-0.5,4.0
Fire Spin,Drill Peck,Fire,10,10,1.0,Flying,65,-40,-1.625,4.0
Bubble,Aerial Ace,Water,8,11,0.7272727272727273,Flying,55,-40,-1.375,4.0
Hex,Brutal Swing,Ghost,6,12,0.5,Dark,65,-40,-1.625,4.0
Fire Spin,Ice Punch,Fire,10,10,1.0,Ice,55,-40,-1.375,4.0
Fire Spin,Cross Chop,Fire,10,10,1.0,Fighting,55,-35,-1.5714285714285714,4.0
Fire Spin,Vice Grip,Fire,10,10,1.0,Normal,40,-40,-1.0,4.0
Fire Spin,Sludge,Fire,10,10,1.0,Poison,50,-40,-1.25,4.0
Bubble,Low Sweep,Water,8,11,0.7272727272727273,Fighting,40,-40,-1.0,4.0
Bubble,Bubble Beam,Water,8,11,0.7272727272727273,Water,25,-40,-0.625,4.0
Hex,Spirit Shackle,Ghost,6,12,0.5,Ghost,50,-40,-1.25,4.0
Hex,Wildbolt Storm,Ghost,6,12,0.5,Electric,60,-45,-1.3333333333333333,4.0
Hex,Sandsear Storm,Ghost,6,12,0.5,Ground,60,-45,-1.3333333333333333,4.0
Hex,Icicle Spear,Ghost,6,12,0.5,Ice,65,-40,-1.625,4.0
Hex,Bleakwind Storm,Ghost,6,12,0.5,Flying,60,-45,-1.3333333333333333,4.0
Hex,Magma Storm,Ghost,6,12,0.5,Fire,65,-40,-1.625,4.0
Hex,Liquidation,Ghost,6,12,0.5,Water,70,-45,-1.5555555555555556,4.0
Hex,Mystical Fire,Ghost,6,12,0.5,Fire,60,-45,-1.3333333333333333,4.0
Bubble,Night Slash,Water,8,11,0.7272727272727273,Dark,50,-35,-1.4285714285714286,4.0
Bubble,Poison Fang,Water,8,11,0.7272727272727273,Poison,45,-40,-1.125,4.0
Hex,Glaciate,Ghost,6,12,0.5,Ice,60,-40,-1.5,4.0
Hex,Fusion Flare,Ghost,6,12,0.5,Fire,90,-45,-2.0,4.0
Hex,Fusion Bolt,Ghost,6,12,0.5,Electric,90,-45,-2.0,4.0
Hex,Obstruct,Ghost,6,12,0.5,Dark,15,-40,-0.375,4.0
Hex,Triple Axel,Ghost,6,12,0.5,Ice,60,-45,-1.3333333333333333,4.0
Astonish,Weather Ball Fire,Ghost,9,10,0.9,Fire,55,-35,-1.5714285714285714,4.0
Astonish,Psycho Boost,Ghost,9,10,0.9,Psychic,70,-35,-2.0,4.0
Astonish,Doom Desire,Ghost,9,10,0.9,Steel,75,-40,-1.875,4.0
Astonish,Brick Break,Ghost,9,10,0.9,Fighting,40,-40,-1.0,4.0
Mud Slap,Breaking Swipe,Ground,11,9,1.2222222222222223,Dragon,50,-35,-1.4285714285714286,4.0
Mud Slap,Double Iron Bash,Ground,11,9,1.2222222222222223,Steel,50,-35,-1.4285714285714286,4.0
Astonish,Leaf Blade,Ghost,9,10,0.9,Grass,70,-35,-2.0,4.0
Astonish,Fire Punch,Ghost,9,10,0.9,Fire,55,-40,-1.375,4.0
Astonish,X Scissor,Ghost,9,10,0.9,Bug,65,-40,-1.625,4.0
Astonish,Mud Bomb,Ghost,9,10,0.9,Ground,60,-40,-1.5,4.0
Astonish,Bone Club,Ghost,9,10,0.9,Ground,40,-35,-1.1428571428571428,4.0
Astonish,Cross Poison,Ghost,9,10,0.9,Poison,50,-35,-1.4285714285714286,4.0
Astonish,Swift,Ghost,9,10,0.9,Normal,55,-40,-1.375,4.0
Astonish,Dragon Claw,Ghost,9,10,0.9,Dragon,50,-35,-1.4285714285714286,4.0
Astonish,Shadow Punch,Ghost,9,10,0.9,Ghost,40,-35,-1.1428571428571428,4.0
Astonish,Aqua Tail,Ghost,9,10,0.9,Water,55,-35,-1.5714285714285714,4.0
Astonish,Low Sweep,Ghost,9,10,0.9,Fighting,40,-40,-1.0,4.0
Astonish,Bubble Beam,Ghost,9,10,0.9,Water,25,-40,-0.625,4.0
Astonish,Night Slash,Ghost,9,10,0.9,Dark,50,-35,-1.4285714285714286,4.0
Astonish,Poison Fang,Ghost,9,10,0.9,Poison,45,-40,-1.125,4.0
Astonish,Aerial Ace,Ghost,9,10,0.9,Flying,55,-40,-1.375,4.0
Astonish,Drill Peck,Ghost,9,10,0.9,Flying,65,-40,-1.625,4.0
Astonish,Heart Stamp,Ghost,9,10,0.9,Psychic,40,-40,-1.0,4.0
Astonish,Thunder Punch,Ghost,9,10,0.9,Electric,55,-40,-1.375,4.0
Astonish,Ice Punch,Ghost,9,10,0.9,Ice,55,-40,-1.375,4.0
Astonish,Horn Attack,Ghost,9,10,0.9,Normal,40,-35,-1.1428571428571428,4.0
Astonish,Body Slam,Ghost,9,10,0.9,Normal,60,-35,-1.7142857142857142,4.0
Astonish,Sand Tomb,Ghost,9,10,0.9,Ground,25,-40,-0.625,4.0
Mud Slap,Leaf Blade,Ground,11,9,1.2222222222222223,Grass,70,-35,-2.0,4.0
Mud Slap,Horn Attack,Ground,11,9,1.2222222222222223,Normal,40,-35,-1.1428571428571428,4.0
Mud Slap,Body Slam,Ground,11,9,1.2222222222222223,Normal,60,-35,-1.7142857142857142,4.0
Mud Slap,Rest,Ground,11,9,1.2222222222222223,Normal,50,-35,-1.4285714285714286,4.0
Mud Slap,Psycho Boost,Ground,11,9,1.2222222222222223,Psychic,70,-35,-2.0,4.0
Mud Slap,Weather Ball Fire,Ground,11,9,1.2222222222222223,Fire,55,-35,-1.5714285714285714,4.0
Mud Slap,Weather Ball Ice,Ground,11,9,1.2222222222222223,Ice,55,-35,-1.5714285714285714,4.0
Mud Slap,Weather Ball Rock,Ground,11,9,1.2222222222222223,Rock,55,-35,-1.5714285714285714,4.0
Astonish,Stomp,Ghost,9,10,0.9,Normal,55,-40,-1.375,4.0
Mud Slap,Weather Ball Water,Ground,11,9,1.2222222222222223,Water,55,-35,-1.5714285714285714,4.0
Mud Slap,Mirror Shot,Ground,11,9,1.2222222222222223,Steel,35,-35,-1.0,4.0
Mud Slap,Fell Stinger,Ground,11,9,1.2222222222222223,Bug,20,-35,-0.5714285714285714,4.0
Mud Slap,Muddy Water,Ground,11,9,1.2222222222222223,Water,35,-35,-1.0,4.0
Mud Slap,Razor Shell,Ground,11,9,1.2222222222222223,Water,35,-35,-1.0,4.0
Mud Slap,Power Up Punch,Ground,11,9,1.2222222222222223,Fighting,20,-35,-0.5714285714285714,4.0
Mud Slap,Sacred Sword,Ground,11,9,1.2222222222222223,Fighting,60,-35,-1.7142857142857142,4.0
Mud Slap,Weather Ball Normal,Ground,11,9,1.2222222222222223,Normal,55,-35,-1.5714285714285714,4.0
Mud Slap,Psychic Fangs,Ground,11,9,1.2222222222222223,Psychic,40,-35,-1.1428571428571428,4.0
Astonish,Rest,Ghost,9,10,0.9,Normal,50,-35,-1.4285714285714286,4.0
Confusion,Lunge,Psychic,16,12,1.3333333333333333,Bug,60,-45,-1.3333333333333333,4.0
Astonish,Rock Blast,Ghost,9,10,0.9,Rock,50,-40,-1.25,4.0
Confusion,Acid Spray,Psychic,16,12,1.3333333333333333,Poison,20,-45,-0.4444444444444444,4.0
Astonish,Vice Grip,Ghost,9,10,0.9,Normal,40,-40,-1.0,4.0
Confusion,Twister,Psychic,16,12,1.3333333333333333,Dragon,45,-45,-1.0,4.0
Confusion,Disarming Voice,Psychic,16,12,1.3333333333333333,Fairy,70,-45,-1.5555555555555556,4.0
Confusion,Mud Bomb,Psychic,16,12,1.3333333333333333,Ground,60,-40,-1.5,4.0
Confusion,X Scissor,Psychic,16,12,1.3333333333333333,Bug,65,-40,-1.625,4.0
Confusion,Psystrike,Psychic,16,12,1.3333333333333333,Psychic,90,-45,-2.0,4.0
Confusion,Icy Wind,Psychic,16,12,1.3333333333333333,Ice,60,-45,-1.3333333333333333,4.0
Confusion,Fire Punch,Psychic,16,12,1.3333333333333333,Fire,55,-40,-1.375,4.0
Confusion,Doom Desire,Psychic,16,12,1.3333333333333333,Steel,75,-40,-1.875,4.0
Confusion,Brick Break,Psychic,16,12,1.3333333333333333,Fighting,40,-40,-1.0,4.0
Confusion,Thunder Punch,Psychic,16,12,1.3333333333333333,Electric,55,-40,-1.375,4.0
Confusion,Swift,Psychic,16,12,1.3333333333333333,Normal,55,-40,-1.375,4.0
Confusion,Stomp,Psychic,16,12,1.3333333333333333,Normal,55,-40,-1.375,4.0
Confusion,Foul Play,Psychic,16,12,1.3333333333333333,Dark,70,-45,-1.5555555555555556,4.0
Confusion,Wrap Green,Psychic,16,12,1.3333333333333333,Normal,25,-45,-0.5555555555555556,4.0
Confusion,Wrap Pink,Psychic,16,12,1.3333333333333333,Normal,25,-45,-0.5555555555555556,4.0
Confusion,Crunch,Psychic,16,12,1.3333333333333333,Dark,70,-45,-1.5555555555555556,4.0
Confusion,Close Combat,Psychic,16,12,1.3333333333333333,Fighting,100,-45,-2.2222222222222223,4.0
Confusion,Wild Charge,Psychic,16,12,1.3333333333333333,Electric,100,-45,-2.2222222222222223,4.0
Confusion,Avalanche,Psychic,16,12,1.3333333333333333,Ice,90,-45,-2.0,4.0
Confusion,Sand Tomb,Psychic,16,12,1.3333333333333333,Ground,25,-40,-0.625,4.0
Confusion,Surf,Psychic,16,12,1.3333333333333333,Water,65,-40,-1.625,4.0
Astonish,Cross Chop,Ghost,9,10,0.9,Fighting,55,-35,-1.5714285714285714,4.0
Confusion,Magnet Bomb,Psychic,16,12,1.3333333333333333,Steel,70,-45,-1.5555555555555556,4.0
Confusion,Shadow Sneak,Psychic,16,12,1.3333333333333333,Ghost,50,-45,-1.1111111111111112,4.0
Astonish,Sludge,Ghost,9,10,0.9,Poison,50,-40,-1.25,4.0
Confusion,Wrap,Psychic,16,12,1.3333333333333333,Normal,60,-45,-1.3333333333333333,4.0
Confusion,Sludge,Psychic,16,12,1.3333333333333333,Poison,50,-40,-1.25,4.0
Confusion,Vice Grip,Psychic,16,12,1.3333333333333333,Normal,40,-40,-1.0,4.0
Confusion,Hydro Cannon,Psychic,16,12,1.3333333333333333,Water,80,-40,-2.0,4.0
Confusion,Ice Punch,Psychic,16,12,1.3333333333333333,Ice,55,-40,-1.375,4.0
Confusion,Heart Stamp,Psychic,16,12,1.3333333333333333,Psychic,40,-40,-1.0,4.0
Confusion,Discharge,Psychic,16,12,1.3333333333333333,Electric,65,-45,-1.4444444444444444,4.0
Confusion,Drill Peck,Psychic,16,12,1.3333333333333333,Flying,65,-40,-1.625,4.0
Confusion,Ominous Wind,Psychic,16,12,1.3333333333333333,Ghost,45,-45,-1.0,4.0
Confusion,Aerial Ace,Psychic,16,12,1.3333333333333333,Flying,55,-40,-1.375,4.0
Confusion,Poison Fang,Psychic,16,12,1.3333333333333333,Poison,45,-40,-1.125,4.0
Confusion,Frenzy Plant,Psychic,16,12,1.3333333333333333,Grass,100,-45,-2.2222222222222223,4.0
Confusion,Bubble Beam,Psychic,16,12,1.3333333333333333,Water,25,-40,-0.625,4.0
Confusion,Low Sweep,Psychic,16,12,1.3333333333333333,Fighting,40,-40,-1.0,4.0
Confusion,Aqua Jet,Psychic,16,12,1.3333333333333333,Water,45,-45,-1.0,4.0
Confusion,Seed Bomb,Psychic,16,12,1.3333333333333333,Grass,65,-45,-1.4444444444444444,4.0
Confusion,Psyshock,Psychic,16,12,1.3333333333333333,Psychic,70,-45,-1.5555555555555556,4.0
Confusion,Ancient Power,Psychic,16,12,1.3333333333333333,Rock,60,-45,-1.3333333333333333,4.0
Confusion,Rock Slide,Psychic,16,12,1.3333333333333333,Rock,75,-45,-1.6666666666666667,4.0
Confusion,Drill Run,Psychic,16,12,1.3333333333333333,Ground,80,-45,-1.7777777777777777,4.0
Fire Spin,Flying Press,Fire,10,10,1.0,Fighting,90,-40,-2.25,4.0
Mud Slap,Bone Club,Ground,11,9,1.2222222222222223,Ground,40,-35,-1.1428571428571428,4.0
Mud Slap,Dragon Claw,Ground,11,9,1.2222222222222223,Dragon,50,-35,-1.4285714285714286,4.0
Splash,Thunder Punch,Water,0,12,0.0,Electric,55,-40,-1.375,4.0
Splash,Twister,Water,0,12,0.0,Dragon,45,-45,-1.0,4.0
Splash,Disarming Voice,Water,0,12,0.0,Fairy,70,-45,-1.5555555555555556,4.0
Confusion,Glaciate,Psychic,16,12,1.3333333333333333,Ice,60,-40,-1.5,4.0
Confusion,Fusion Flare,Psychic,16,12,1.3333333333333333,Fire,90,-45,-2.0,4.0
Confusion,Fusion Bolt,Psychic,16,12,1.3333333333333333,Electric,90,-45,-2.0,4.0
Splash,Mud Bomb,Water,0,12,0.0,Ground,60,-40,-1.5,4.0
Confusion,Obstruct,Psychic,16,12,1.3333333333333333,Dark,15,-40,-0.375,4.0
Splash,X Scissor,Water,0,12,0.0,Bug,65,-40,-1.625,4.0
Splash,Magnet Bomb,Water,0,12,0.0,Steel,70,-45,-1.5555555555555556,4.0
Splash,Psystrike,Water,0,12,0.0,Psychic,90,-45,-2.0,4.0
Splash,Fire Punch,Water,0,12,0.0,Fire,55,-40,-1.375,4.0
Confusion,Brutal Swing,Psychic,16,12,1.3333333333333333,Dark,65,-40,-1.625,4.0
Splash,Brick Break,Water,0,12,0.0,Fighting,40,-40,-1.0,4.0
Splash,Swift,Water,0,12,0.0,Normal,55,-40,-1.375,4.0
Confusion,Icicle Spear,Psychic,16,12,1.3333333333333333,Ice,65,-40,-1.625,4.0
Splash,Stomp,Water,0,12,0.0,Normal,55,-40,-1.375,4.0
Astonish,Surf,Ghost,9,10,0.9,Water,65,-40,-1.625,4.0
Splash,Wrap Green,Water,0,12,0.0,Normal,25,-45,-0.5555555555555556,4.0
Splash,Wrap Pink,Water,0,12,0.0,Normal,25,-45,-0.5555555555555556,4.0
Splash,Icy Wind,Water,0,12,0.0,Ice,60,-45,-1.3333333333333333,4.0
Splash,Close Combat,Water,0,12,0.0,Fighting,100,-45,-2.2222222222222223,4.0
Splash,Ominous Wind,Water,0,12,0.0,Ghost,45,-45,-1.0,4.0
Splash,Shadow Sneak,Water,0,12,0.0,Ghost,50,-45,-1.1111111111111112,4.0
Splash,Wrap,Water,0,12,0.0,Normal,60,-45,-1.3333333333333333,4.0
Splash,Sludge,Water,0,12,0.0,Poison,50,-40,-1.25,4.0
Splash,Vice Grip,Water,0,12,0.0,Normal,40,-40,-1.0,4.0
Confusion,Triple Axel,Psychic,16,12,1.3333333333333333,Ice,60,-45,-1.3333333333333333,4.0
Splash,Ice Punch,Water,0,12,0.0,Ice,55,-40,-1.375,4.0
Splash,Heart Stamp,Water,0,12,0.0,Psychic,40,-40,-1.0,4.0
Splash,Discharge,Water,0,12,0.0,Electric,65,-45,-1.4444444444444444,4.0
Splash,Drill Peck,Water,0,12,0.0,Flying,65,-40,-1.625,4.0
Splash,Aerial Ace,Water,0,12,0.0,Flying,55,-40,-1.375,4.0
Confusion,Mystical Fire,Psychic,16,12,1.3333333333333333,Fire,60,-45,-1.3333333333333333,4.0
Splash,Drill Run,Water,0,12,0.0,Ground,80,-45,-1.7777777777777777,4.0
Confusion,Magma Storm,Psychic,16,12,1.3333333333333333,Fire,65,-40,-1.625,4.0
Splash,Bubble Beam,Water,0,12,0.0,Water,25,-40,-0.625,4.0
Splash,Low Sweep,Water,0,12,0.0,Fighting,40,-40,-1.0,4.0
Splash,Aqua Jet,Water,0,12,0.0,Water,45,-45,-1.0,4.0
Confusion,Liquidation,Psychic,16,12,1.3333333333333333,Water,70,-45,-1.5555555555555556,4.0
Splash,Seed Bomb,Water,0,12,0.0,Grass,65,-45,-1.4444444444444444,4.0
Splash,Psyshock,Water,0,12,0.0,Psychic,70,-45,-1.5555555555555556,4.0
Splash,Ancient Power,Water,0,12,0.0,Rock,60,-45,-1.3333333333333333,4.0
Splash,Rock Slide,Water,0,12,0.0,Rock,75,-45,-1.6666666666666667,4.0
Splash,Poison Fang,Water,0,12,0.0,Poison,45,-40,-1.125,4.0
Mud Slap,Cross Poison,Ground,11,9,1.2222222222222223,Poison,50,-35,-1.4285714285714286,4.0
