Fast Name,Charged Name,Fast Type,Fast Power,Fast Energy,Fast Power Per Energy,Charged Type,Charged Power,Charged Energy,Charged Power Per Energy,Charged Rate
Geomancy,Bone Club,Fairy,20,14,1.4285714285714286,Ground,40,-33,-1.2121212121212122,3.0
Geomancy,Cross Poison,Fairy,20,14,1.4285714285714286,Poison,40,-33,-1.2121212121212122,3.0
Geomancy,Disarming Voice,Fairy,20,14,1.4285714285714286,Fairy,70,-33,-2.121212121212121,3.0
Geomancy,Dragon Claw,Fairy,20,14,1.4285714285714286,Dragon,50,-33,-1.5151515151515151,3.0
Geomancy,Twister,Fairy,20,14,1.4285714285714286,Dragon,45,-33,-1.3636363636363635,3.0
Geomancy,Thunder Punch,Fairy,20,14,1.4285714285714286,Electric,45,-33,-1.3636363636363635,3.0
Geomancy,Magnet Bomb,Fairy,20,14,1.4285714285714286,Steel,70,-33,-2.121212121212121,3.0
Geomancy,Ominous Wind,Fairy,20,14,1.4285714285714286,Ghost,50,-33,-1.5151515151515151,3.0
Geomancy,Shadow Punch,Fairy,20,14,1.4285714285714286,Ghost,40,-33,-1.2121212121212122,3.0
Geomancy,Shadow Sneak,Fairy,20,14,1.4285714285714286,Ghost,50,-33,-1.5151515151515151,3.0
Geomancy,Ancient Power,Fairy,20,14,1.4285714285714286,Rock,70,-33,-2.121212121212121,3.0
Geomancy,Seed Bomb,Fairy,20,14,1.4285714285714286,Grass,55,-33,-1.6666666666666667,3.0
Water Shuriken,Low Sweep,Water,10,15,0.6666666666666666,Fighting,40,-33,-1.2121212121212122,3.0
Infestation,Cross Poison,Bug,10,14,0.7142857142857143,Poison,40,-33,-1.2121212121212122,3.0
Water Shuriken,Bubble Beam,Water,10,15,0.6666666666666666,Water,45,-33,-1.3636363636363635,3.0
Bullet Punch,Fissure,Steel,9,10,0.9,Ground,9001,-25,-360.04,3.0
Magical Leaf,Volt Tackle,Grass,16,16,1.0,Electric,90,-33,-2.727272727272727,3.0
Magical Leaf,Spirit Shackle,Grass,16,16,1.0,Ghost,70,-33,-2.121212121212121,3.0
Infestation,Weather Ball Ice,Bug,10,14,0.7142857142857143,Ice,55,-33,-1.6666666666666667,3.0
Infestation,Weather Ball Rock,Bug,10,14,0.7142857142857143,Rock,55,-33,-1.6666666666666667,3.0
Magical Leaf,Triple Axel,Grass,16,16,1.0,Ice,60,-33,-1.8181818181818181,3.0
Infestation,Weather Ball Water,Bug,10,14,0.7142857142857143,Water,55,-33,-1.6666666666666667,3.0
Rollout,Dark Pulse,Rock,14,18,0.7777777777777778,Dark,80,-50,-1.6,3.0
Magical Leaf,Magma Storm,Grass,16,16,1.0,Fire,75,-33,-2.272727272727273,3.0
Magical Leaf,Liquidation,Grass,16,16,1.0,Water,70,-33,-2.121212121212121,3.0
Bite,Metal Sound,Dark,6,4,1.5,Steel,6,9,0.6666666666666666,3.0
Magical Leaf,Myst Fire,Grass,16,16,1.0,Fire,60,-33,-1.8181818181818181,3.0
Magical Leaf,Double Iron Bash,Grass,16,16,1.0,Steel,70,-33,-2.121212121212121,3.0
Magical Leaf,Breaking Swipe,Grass,16,16,1.0,Dragon,35,-33,-1.0606060606060606,3.0
Dragon Tail,Horn Drill,Dragon,15,9,1.6666666666666667,Normal,9000,-25,-360.0,3.0
Magical Leaf,Obstruct,Grass,16,16,1.0,Dark,20,-33,-0.6060606060606061,3.0
Dragon Tail,Fissure,Dragon,15,9,1.6666666666666667,Ground,9001,-25,-360.04,3.0
Rollout,Flame Wheel,Rock,14,18,0.7777777777777778,Fire,60,-50,-1.2,3.0
Bullet Punch,Horn Drill,Steel,9,10,0.9,Normal,9000,-25,-360.0,3.0
Rollout,Flamethrower,Rock,14,18,0.7777777777777778,Fire,70,-50,-1.4,3.0
Rollout,Thunderbolt,Rock,14,18,0.7777777777777778,Electric,80,-50,-1.6,3.0
Rollout,Parabolic Charge,Rock,14,18,0.7777777777777778,Electric,65,-50,-1.3,3.0
Rollout,Iron Head,Rock,14,18,0.7777777777777778,Steel,60,-50,-1.2,3.0
Rollout,Shadow Ball,Rock,14,18,0.7777777777777778,Ghost,100,-50,-2.0,3.0
Rollout,Power Gem,Rock,14,18,0.7777777777777778,Rock,80,-50,-1.6,3.0
Rollout,Rock Slide,Rock,14,18,0.7777777777777778,Rock,80,-50,-1.6,3.0
Rollout,Rock Tomb,Rock,14,18,0.7777777777777778,Rock,70,-50,-1.4,3.0
Rollout,Submission,Rock,14,18,0.7777777777777778,Fighting,60,-50,-1.2,3.0
Rollout,Bug Buzz,Rock,14,18,0.7777777777777778,Bug,100,-50,-2.0,3.0
Rollout,Mega Drain,Rock,14,18,0.7777777777777778,Grass,25,-50,-0.5,3.0
Rollout,Drill Run,Rock,14,18,0.7777777777777778,Ground,80,-50,-1.6,3.0
Rollout,Ice Beam,Rock,14,18,0.7777777777777778,Ice,90,-50,-1.8,3.0
Infestation,Doom Desire,Bug,10,14,0.7142857142857143,Steel,70,-33,-2.121212121212121,3.0
Infestation,Weather Ball Fire,Bug,10,14,0.7142857142857143,Fire,55,-33,-1.6666666666666667,3.0
Rollout,Psybeam,Rock,14,18,0.7777777777777778,Psychic,70,-50,-1.4,3.0
Rollout,Cross Chop,Rock,14,18,0.7777777777777778,Fighting,50,-50,-1.0,3.0
Rollout,Dig,Rock,14,18,0.7777777777777778,Ground,100,-50,-2.0,3.0
Magical Leaf,Brutal Swing,Grass,16,16,1.0,Dark,65,-33,-1.9696969696969697,3.0
Magical Leaf,Icicle Spear,Grass,16,16,1.0,Ice,60,-33,-1.8181818181818181,3.0
Magical Leaf,Psychic Fangs,Grass,16,16,1.0,Psychic,30,-33,-0.9090909090909091,3.0
Magical Leaf,Weather Ball Normal,Grass,16,16,1.0,Normal,55,-33,-1.6666666666666667,3.0
Magical Leaf,Lunge,Grass,16,16,1.0,Bug,55,-33,-1.6666666666666667,3.0
Infestation,Frustration,Bug,10,14,0.7142857142857143,Normal,10,-33,-0.30303030303030304,3.0
Infestation,Return,Bug,10,14,0.7142857142857143,Normal,35,-33,-1.0606060606060606,3.0
Infestation,Sacred Sword,Bug,10,14,0.7142857142857143,Fighting,55,-33,-1.6666666666666667,3.0
Magical Leaf,Weather Ball Water,Grass,16,16,1.0,Water,55,-33,-1.6666666666666667,3.0
Magical Leaf,Weather Ball Rock,Grass,16,16,1.0,Rock,55,-33,-1.6666666666666667,3.0
Magical Leaf,Weather Ball Ice,Grass,16,16,1.0,Ice,55,-33,-1.6666666666666667,3.0
Magical Leaf,Weather Ball Fire,Grass,16,16,1.0,Fire,55,-33,-1.6666666666666667,3.0
Magical Leaf,Doom Desire,Grass,16,16,1.0,Steel,70,-33,-2.121212121212121,3.0
Infestation,V Create,Bug,10,14,0.7142857142857143,Fire,95,-33,-2.878787878787879,3.0
Magical Leaf,Crunch,Grass,16,16,1.0,Dark,70,-33,-2.121212121212121,3.0
Infestation,Weather Ball Normal,Bug,10,14,0.7142857142857143,Normal,55,-33,-1.6666666666666667,3.0
Infestation,Psychic Fangs,Bug,10,14,0.7142857142857143,Psychic,30,-33,-0.9090909090909091,3.0
Infestation,Icicle Spear,Bug,10,14,0.7142857142857143,Ice,60,-33,-1.8181818181818181,3.0
Infestation,Brutal Swing,Bug,10,14,0.7142857142857143,Dark,65,-33,-1.9696969696969697,3.0
Infestation,Obstruct,Bug,10,14,0.7142857142857143,Dark,20,-33,-0.6060606060606061,3.0
Infestation,Breaking Swipe,Bug,10,14,0.7142857142857143,Dragon,35,-33,-1.0606060606060606,3.0
Magical Leaf,Mirror Shot,Grass,16,16,1.0,Steel,50,-33,-1.5151515151515151,3.0
Rollout,Dragon Pulse,Rock,14,18,0.7777777777777778,Dragon,90,-50,-1.8,3.0
Infestation,Power Up Punch,Bug,10,14,0.7142857142857143,Fighting,50,-33,-1.5151515151515151,3.0
Magical Leaf,Fell Stinger,Grass,16,16,1.0,Bug,50,-33,-1.5151515151515151,3.0
Magical Leaf,V Create,Grass,16,16,1.0,Fire,95,-33,-2.878787878787879,3.0
Magical Leaf,Sacred Sword,Grass,16,16,1.0,Fighting,55,-33,-1.6666666666666667,3.0
Infestation,Lunge,Bug,10,14,0.7142857142857143,Bug,55,-33,-1.6666666666666667,3.0
Magical Leaf,Return,Grass,16,16,1.0,Normal,35,-33,-1.0606060606060606,3.0
Magical Leaf,Frustration,Grass,16,16,1.0,Normal,10,-33,-0.30303030303030304,3.0
Infestation,Mirror Shot,Bug,10,14,0.7142857142857143,Steel,50,-33,-1.5151515151515151,3.0
Magical Leaf,Power Up Punch,Grass,16,16,1.0,Fighting,50,-33,-1.5151515151515151,3.0
Infestation,Fell Stinger,Bug,10,14,0.7142857142857143,Bug,50,-33,-1.5151515151515151,3.0
Infestation,Leaf Tornado,Bug,10,14,0.7142857142857143,Grass,45,-33,-1.3636363636363635,3.0
Infestation,Drain Punch,Bug,10,14,0.7142857142857143,Fighting,50,-33,-1.5151515151515151,3.0
Magical Leaf,Razor Shell,Grass,16,16,1.0,Water,45,-33,-1.3636363636363635,3.0
Magical Leaf,Blaze Kick,Grass,16,16,1.0,Fire,45,-33,-1.3636363636363635,3.0
Magical Leaf,Muddy Water,Grass,16,16,1.0,Water,50,-33,-1.5151515151515151,3.0
Infestation,Muddy Water,Bug,10,14,0.7142857142857143,Water,50,-33,-1.5151515151515151,3.0
Magical Leaf,Drain Punch,Grass,16,16,1.0,Fighting,50,-33,-1.5151515151515151,3.0
Infestation,Blaze Kick,Bug,10,14,0.7142857142857143,Fire,45,-33,-1.3636363636363635,3.0
Magical Leaf,Leaf Tornado,Grass,16,16,1.0,Grass,45,-33,-1.3636363636363635,3.0
Infestation,Razor Shell,Bug,10,14,0.7142857142857143,Water,45,-33,-1.3636363636363635,3.0
Rollout,Draining Kiss,Rock,14,18,0.7777777777777778,Fairy,60,-50,-1.2,3.0
Rollout,Dazzling Gleam,Rock,14,18,0.7777777777777778,Fairy,100,-50,-2.0,3.0
Rollout,Play Rough,Rock,14,18,0.7777777777777778,Fairy,90,-50,-1.8,3.0
Infestation,Fire Punch,Bug,10,14,0.7142857142857143,Fire,55,-33,-1.6666666666666667,3.0
Infestation,Leaf Blade,Bug,10,14,0.7142857142857143,Grass,70,-33,-2.121212121212121,3.0
Infestation,Brick Break,Bug,10,14,0.7142857142857143,Fighting,40,-33,-1.2121212121212122,3.0
Infestation,Horn Attack,Bug,10,14,0.7142857142857143,Normal,40,-33,-1.2121212121212122,3.0
Infestation,Body Slam,Bug,10,14,0.7142857142857143,Normal,50,-33,-1.5151515151515151,3.0
Infestation,Rest,Bug,10,14,0.7142857142857143,Normal,50,-33,-1.5151515151515151,3.0
Rollout,Feather Dance,Rock,14,18,0.7777777777777778,Flying,35,-50,-0.7,3.0
Rollout,Tri Attack,Rock,14,18,0.7777777777777778,Normal,75,-50,-1.5,3.0
Rollout,Fly,Rock,14,18,0.7777777777777778,Flying,80,-50,-1.6,3.0
Infestation,Wrap Green,Bug,10,14,0.7142857142857143,Normal,25,-33,-0.7575757575757576,3.0
Infestation,Wrap Pink,Bug,10,14,0.7142857142857143,Normal,25,-33,-0.7575757575757576,3.0
Rollout,Rock Wrecker,Rock,14,18,0.7777777777777778,Rock,110,-50,-2.2,3.0
Rollout,Aura Sphere,Rock,14,18,0.7777777777777778,Fighting,90,-50,-1.8,3.0
Rollout,Flying Press,Rock,14,18,0.7777777777777778,Fighting,110,-50,-2.2,3.0
Rollout,Synchronoise,Rock,14,18,0.7777777777777778,Psychic,80,-50,-1.6,3.0
Rollout,Shadow Bone,Rock,14,18,0.7777777777777778,Ghost,80,-50,-1.6,3.0
Rollout,Super Power,Rock,14,18,0.7777777777777778,Fighting,85,-50,-1.7,3.0
Rollout,Dragon Ascent,Rock,14,18,0.7777777777777778,Flying,140,-50,-2.8,3.0
Rollout,Octazooka,Rock,14,18,0.7777777777777778,Water,50,-50,-1.0,3.0
Rollout,Oblivion Wing,Rock,14,18,0.7777777777777778,Flying,85,-50,-1.7,3.0
Rollout,Trailblaze,Rock,14,18,0.7777777777777778,Grass,65,-50,-1.3,3.0
Water Shuriken,Night Slash,Water,10,15,0.6666666666666666,Dark,50,-33,-1.5151515151515151,3.0
Water Shuriken,Poison Fang,Water,10,15,0.6666666666666666,Poison,35,-33,-1.0606060606060606,3.0
Infestation,Bone Club,Bug,10,14,0.7142857142857143,Ground,40,-33,-1.2121212121212122,3.0
Water Shuriken,Aerial Ace,Water,10,15,0.6666666666666666,Flying,55,-33,-1.6666666666666667,3.0
Infestation,Mud Bomb,Bug,10,14,0.7142857142857143,Ground,55,-33,-1.6666666666666667,3.0
Water Shuriken,Drill Peck,Water,10,15,0.6666666666666666,Flying,65,-33,-1.9696969696969697,3.0
Water Shuriken,Discharge,Water,10,15,0.6666666666666666,Electric,65,-33,-1.9696969696969697,3.0
Water Shuriken,Heart Stamp,Water,10,15,0.6666666666666666,Psychic,40,-33,-1.2121212121212122,3.0
Water Shuriken,Ice Punch,Water,10,15,0.6666666666666666,Ice,50,-33,-1.5151515151515151,3.0
Infestation,X Scissor,Bug,10,14,0.7142857142857143,Bug,45,-33,-1.3636363636363635,3.0
Infestation,Flame Charge,Bug,10,14,0.7142857142857143,Fire,70,-33,-2.121212121212121,3.0
Water Shuriken,Vice Grip,Water,10,15,0.6666666666666666,Normal,35,-33,-1.0606060606060606,3.0
Water Shuriken,Sludge,Water,10,15,0.6666666666666666,Poison,50,-33,-1.5151515151515151,3.0
Water Shuriken,Wrap,Water,10,15,0.6666666666666666,Normal,60,-33,-1.8181818181818181,3.0
Rollout,Darkest Lariat,Rock,14,18,0.7777777777777778,Dark,80,-50,-1.6,3.0
Infestation,Icy Wind,Bug,10,14,0.7142857142857143,Ice,60,-33,-1.8181818181818181,3.0
Rollout,Scorching Sands,Rock,14,18,0.7777777777777778,Ground,95,-50,-1.9,3.0
Rollout,Natures Madness,Rock,14,18,0.7777777777777778,Fairy,90,-50,-1.8,3.0
Incinerate,Synchronoise,Fire,29,20,1.45,Psychic,80,-50,-1.6,3.0
Rollout,Crabhammer,Rock,14,18,0.7777777777777778,Water,85,-50,-1.7,3.0
Rollout,Acid Spray,Rock,14,18,0.7777777777777778,Poison,20,-50,-0.4,3.0
Rollout,Aurora Beam,Rock,14,18,0.7777777777777778,Ice,80,-50,-1.6,3.0
Rollout,Dynamic Punch,Rock,14,18,0.7777777777777778,Fighting,90,-50,-1.8,3.0
Rollout,Hyper Fang,Rock,14,18,0.7777777777777778,Normal,80,-50,-1.6,3.0
Rollout,Stomp,Rock,14,18,0.7777777777777778,Normal,55,-50,-1.1,3.0
Rollout,Swift,Rock,14,18,0.7777777777777778,Normal,60,-50,-1.2,3.0
Rollout,Air Cutter,Rock,14,18,0.7777777777777778,Flying,60,-50,-1.2,3.0
Rollout,Power Whip,Rock,14,18,0.7777777777777778,Grass,90,-50,-1.8,3.0
Rollout,Psystrike,Rock,14,18,0.7777777777777778,Psychic,90,-50,-1.8,3.0
Rollout,Psychic,Rock,14,18,0.7777777777777778,Psychic,90,-50,-1.8,3.0
Rollout,Scald,Rock,14,18,0.7777777777777778,Water,80,-50,-1.6,3.0
Rollout,Water Pulse,Rock,14,18,0.7777777777777778,Water,70,-50,-1.4,3.0
Rollout,Brine,Rock,14,18,0.7777777777777778,Water,60,-50,-1.2,3.0
Rollout,Flame Burst,Rock,14,18,0.7777777777777778,Fire,70,-50,-1.4,3.0
Rollout,Signal Beam,Rock,14,18,0.7777777777777778,Bug,75,-50,-1.5,3.0
Rollout,Bulldoze,Rock,14,18,0.7777777777777778,Ground,80,-50,-1.6,3.0
Infestation,Crunch,Bug,10,14,0.7142857142857143,Dark,70,-33,-2.121212121212121,3.0
Rollout,Sludge Bomb,Rock,14,18,0.7777777777777778,Poison,80,-50,-1.6,3.0
Rollout,Wild Charge,Rock,14,18,0.7777777777777778,Electric,90,-50,-1.8,3.0
Rollout,Earth Power,Rock,14,18,0.7777777777777778,Ground,100,-50,-2.0,3.0
Rollout,Avalanche,Rock,14,18,0.7777777777777778,Ice,90,-50,-1.8,3.0
Rollout,Night Shade,Rock,14,18,0.7777777777777778,Ghost,60,-50,-1.2,3.0
Rollout,Meteor Mash,Rock,14,18,0.7777777777777778,Steel,100,-50,-2.0,3.0
Rollout,Last Resort,Rock,14,18,0.7777777777777778,Normal,90,-50,-1.8,3.0
Rollout,Hydro Cannon,Rock,14,18,0.7777777777777778,Water,90,-50,-1.8,3.0
Rollout,Blast Burn,Rock,14,18,0.7777777777777778,Fire,110,-50,-2.2,3.0
Rollout,Frenzy Plant,Rock,14,18,0.7777777777777778,Grass,100,-50,-2.0,3.0
Infestation,Sand Tomb,Bug,10,14,0.7142857142857143,Ground,60,-33,-1.8181818181818181,3.0
Rollout,Psycho Boost,Rock,14,18,0.7777777777777778,Psychic,70,-50,-1.4,3.0
Rollout,Surf,Rock,14,18,0.7777777777777778,Water,65,-50,-1.3,3.0
Rollout,Foul Play,Rock,14,18,0.7777777777777778,Dark,70,-50,-1.4,3.0
Rollout,Outrage,Rock,14,18,0.7777777777777778,Dragon,110,-50,-2.2,3.0
Rollout,Mirror Coat,Rock,14,18,0.7777777777777778,Psychic,60,-50,-1.2,3.0
Infestation,Rock Blast,Bug,10,14,0.7142857142857143,Rock,50,-33,-1.5151515151515151,3.0
Rollout,Energy Ball,Rock,14,18,0.7777777777777778,Grass,90,-50,-1.8,3.0
Rollout,Grass Knot,Rock,14,18,0.7777777777777778,Grass,90,-50,-1.8,3.0
Infestation,Silver Wind,Bug,10,14,0.7142857142857143,Bug,70,-33,-2.121212121212121,3.0
Rollout,Heavy Slam,Rock,14,18,0.7777777777777778,Steel,70,-50,-1.4,3.0
Rollout,Gyro Ball,Rock,14,18,0.7777777777777778,Steel,80,-50,-1.6,3.0
Rollout,Sky Attack,Rock,14,18,0.7777777777777778,Flying,80,-50,-1.6,3.0
Volt Switch,Rock Wrecker,Electric,14,21,0.6666666666666666,Rock,110,-50,-2.2,3.0
Double Kick,Flame Charge,Fighting,10,13,0.7692307692307693,Fire,70,-33,-2.121212121212121,3.0
Powder Snow,Magnet Bomb,Ice,6,15,0.4,Steel,70,-33,-2.121212121212121,3.0
Powder Snow,Aqua Jet,Ice,6,15,0.4,Water,45,-33,-1.3636363636363635,3.0
Hex,Aqua Jet,Ghost,10,16,0.625,Water,45,-33,-1.3636363636363635,3.0
Powder Snow,Aqua Tail,Ice,6,15,0.4,Water,50,-33,-1.5151515151515151,3.0
Volt Switch,Heavy Slam,Electric,14,21,0.6666666666666666,Steel,70,-50,-1.4,3.0
Hex,Aqua Tail,Ghost,10,16,0.625,Water,50,-33,-1.5151515151515151,3.0
Powder Snow,Seed Bomb,Ice,6,15,0.4,Grass,55,-33,-1.6666666666666667,3.0
Volt Switch,Grass Knot,Electric,14,21,0.6666666666666666,Grass,90,-50,-1.8,3.0
Powder Snow,Psyshock,Ice,6,15,0.4,Psychic,65,-33,-1.9696969696969697,3.0
Volt Switch,Gyro Ball,Electric,14,21,0.6666666666666666,Steel,80,-50,-1.6,3.0
Gust,Parabolic Charge,Flying,25,20,1.25,Electric,65,-50,-1.3,3.0
Hex,Seed Bomb,Ghost,10,16,0.625,Grass,55,-33,-1.6666666666666667,3.0
Hex,Psyshock,Ghost,10,16,0.625,Psychic,65,-33,-1.9696969696969697,3.0
Hex,Ancient Power,Ghost,10,16,0.625,Rock,70,-33,-2.121212121212121,3.0
Gust,Iron Head,Flying,25,20,1.25,Steel,60,-50,-1.2,3.0
Powder Snow,Ancient Power,Ice,6,15,0.4,Rock,70,-33,-2.121212121212121,3.0
Gust,Shadow Ball,Flying,25,20,1.25,Ghost,100,-50,-2.0,3.0
Powder Snow,Low Sweep,Ice,6,15,0.4,Fighting,40,-33,-1.2121212121212122,3.0
Hex,Low Sweep,Ghost,10,16,0.625,Fighting,40,-33,-1.2121212121212122,3.0
Volt Switch,Outrage,Electric,14,21,0.6666666666666666,Dragon,110,-50,-2.2,3.0
Hex,Heart Stamp,Ghost,10,16,0.625,Psychic,40,-33,-1.2121212121212122,3.0
Hex,Discharge,Ghost,10,16,0.625,Electric,65,-33,-1.9696969696969697,3.0
Hex,Drill Peck,Ghost,10,16,0.625,Flying,65,-33,-1.9696969696969697,3.0
Volt Switch,Mirror Coat,Electric,14,21,0.6666666666666666,Psychic,60,-50,-1.2,3.0
Powder Snow,Poison Fang,Ice,6,15,0.4,Poison,35,-33,-1.0606060606060606,3.0
Gust,Thunderbolt,Flying,25,20,1.25,Electric,80,-50,-1.6,3.0
Powder Snow,Night Slash,Ice,6,15,0.4,Dark,50,-33,-1.5151515151515151,3.0
Gust,Dragon Pulse,Flying,25,20,1.25,Dragon,90,-50,-1.8,3.0
Powder Snow,Bubble Beam,Ice,6,15,0.4,Water,45,-33,-1.3636363636363635,3.0
Volt Switch,Energy Ball,Electric,14,21,0.6666666666666666,Grass,90,-50,-1.8,3.0
Hex,Poison Fang,Ghost,10,16,0.625,Poison,35,-33,-1.0606060606060606,3.0
Hex,Night Slash,Ghost,10,16,0.625,Dark,50,-33,-1.5151515151515151,3.0
Hex,Bubble Beam,Ghost,10,16,0.625,Water,45,-33,-1.3636363636363635,3.0
Hex,Aerial Ace,Ghost,10,16,0.625,Flying,55,-33,-1.6666666666666667,3.0
Hex,Ice Punch,Ghost,10,16,0.625,Ice,50,-33,-1.5151515151515151,3.0
Hex,Shadow Sneak,Ghost,10,16,0.625,Ghost,50,-33,-1.5151515151515151,3.0
Powder Snow,Shadow Punch,Ice,6,15,0.4,Ghost,40,-33,-1.2121212121212122,3.0
Splash,Dig,Water,0,20,0.0,Ground,100,-50,-2.0,3.0
Splash,Cross Chop,Water,0,20,0.0,Fighting,50,-50,-1.0,3.0
Splash,Psybeam,Water,0,20,0.0,Psychic,70,-50,-1.4,3.0
Bubble,Magma Storm,Water,12,14,0.8571428571428571,Fire,75,-33,-2.272727272727273,3.0
Hex,Dragon Claw,Ghost,10,16,0.625,Dragon,50,-33,-1.5151515151515151,3.0
Bubble,Liquidation,Water,12,14,0.8571428571428571,Water,70,-33,-2.121212121212121,3.0
Splash,Flamethrower,Water,0,20,0.0,Fire,70,-50,-1.4,3.0
Bubble,Myst Fire,Water,12,14,0.8571428571428571,Fire,60,-33,-1.8181818181818181,3.0
Hex,Disarming Voice,Ghost,10,16,0.625,Fairy,70,-33,-2.121212121212121,3.0
Powder Snow,Twister,Ice,6,15,0.4,Dragon,45,-33,-1.3636363636363635,3.0
Bubble,Breaking Swipe,Water,12,14,0.8571428571428571,Dragon,35,-33,-1.0606060606060606,3.0
Hex,Cross Poison,Ghost,10,16,0.625,Poison,40,-33,-1.2121212121212122,3.0
Hex,Bone Club,Ghost,10,16,0.625,Ground,40,-33,-1.2121212121212122,3.0
Gust,Submission,Flying,25,20,1.25,Fighting,60,-50,-1.2,3.0
Bubble,Double Iron Bash,Water,12,14,0.8571428571428571,Steel,70,-33,-2.121212121212121,3.0
Powder Snow,Shadow Sneak,Ice,6,15,0.4,Ghost,50,-33,-1.5151515151515151,3.0
Splash,Flame Wheel,Water,0,20,0.0,Fire,60,-50,-1.2,3.0
Hex,Twister,Ghost,10,16,0.625,Dragon,45,-33,-1.3636363636363635,3.0
Hex,Shadow Punch,Ghost,10,16,0.625,Ghost,40,-33,-1.2121212121212122,3.0
Volt Switch,Night Shade,Electric,14,21,0.6666666666666666,Ghost,60,-50,-1.2,3.0
Hex,Ominous Wind,Ghost,10,16,0.625,Ghost,50,-33,-1.5151515151515151,3.0
Powder Snow,Ominous Wind,Ice,6,15,0.4,Ghost,50,-33,-1.5151515151515151,3.0
Gust,Power Gem,Flying,25,20,1.25,Rock,80,-50,-1.6,3.0
Gust,Rock Slide,Flying,25,20,1.25,Rock,80,-50,-1.6,3.0
Bubble,Triple Axel,Water,12,14,0.8571428571428571,Ice,60,-33,-1.8181818181818181,3.0
Gust,Rock Tomb,Flying,25,20,1.25,Rock,70,-50,-1.4,3.0
Bubble,Volt Tackle,Water,12,14,0.8571428571428571,Electric,90,-33,-2.727272727272727,3.0
Bubble,Spirit Shackle,Water,12,14,0.8571428571428571,Ghost,70,-33,-2.121212121212121,3.0
Volt Switch,Aura Sphere,Electric,14,21,0.6666666666666666,Fighting,90,-50,-1.8,3.0
Splash,Dark Pulse,Water,0,20,0.0,Dark,80,-50,-1.6,3.0
Powder Snow,Thunder Punch,Ice,6,15,0.4,Electric,45,-33,-1.3636363636363635,3.0
Hex,Thunder Punch,Ghost,10,16,0.625,Electric,45,-33,-1.3636363636363635,3.0
Hex,Magnet Bomb,Ghost,10,16,0.625,Steel,70,-33,-2.121212121212121,3.0
Hex,Mud Bomb,Ghost,10,16,0.625,Ground,55,-33,-1.6666666666666667,3.0
Volt Switch,Foul Play,Electric,14,21,0.6666666666666666,Dark,70,-50,-1.4,3.0
Powder Snow,Aerial Ace,Ice,6,15,0.4,Flying,55,-33,-1.6666666666666667,3.0
Volt Switch,Blast Burn,Electric,14,21,0.6666666666666666,Fire,110,-50,-2.2,3.0
Gust,Foul Play,Flying,25,20,1.25,Dark,70,-50,-1.4,3.0
Gust,Outrage,Flying,25,20,1.25,Dragon,110,-50,-2.2,3.0
Gust,Mirror Coat,Flying,25,20,1.25,Psychic,60,-50,-1.2,3.0
Volt Switch,Frenzy Plant,Electric,14,21,0.6666666666666666,Grass,100,-50,-2.0,3.0
Gust,Energy Ball,Flying,25,20,1.25,Grass,90,-50,-1.8,3.0
Powder Snow,Vice Grip,Ice,6,15,0.4,Normal,35,-33,-1.0606060606060606,3.0
Gust,Grass Knot,Flying,25,20,1.25,Grass,90,-50,-1.8,3.0
Gust,Gyro Ball,Flying,25,20,1.25,Steel,80,-50,-1.6,3.0
Gust,Night Shade,Flying,25,20,1.25,Ghost,60,-50,-1.2,3.0
Gust,Sky Attack,Flying,25,20,1.25,Flying,80,-50,-1.6,3.0
Gust,Avalanche,Flying,25,20,1.25,Ice,90,-50,-1.8,3.0
Astonish,Brutal Swing,Ghost,8,14,0.5714285714285714,Dark,65,-33,-1.9696969696969697,3.0
Gust,Wild Charge,Flying,25,20,1.25,Electric,90,-50,-1.8,3.0
Gust,Heavy Slam,Flying,25,20,1.25,Steel,70,-50,-1.4,3.0
Gust,Aurora Beam,Flying,25,20,1.25,Ice,80,-50,-1.6,3.0
Gust,Surf,Flying,25,20,1.25,Water,65,-50,-1.3,3.0
Gust,Psycho Boost,Flying,25,20,1.25,Psychic,70,-50,-1.4,3.0
Gust,Shadow Bone,Flying,25,20,1.25,Ghost,80,-50,-1.6,3.0
Gust,Super Power,Flying,25,20,1.25,Fighting,85,-50,-1.7,3.0
Gust,Octazooka,Flying,25,20,1.25,Water,50,-50,-1.0,3.0
Gust,Crabhammer,Flying,25,20,1.25,Water,85,-50,-1.7,3.0
Gust,Earth Power,Flying,25,20,1.25,Ground,100,-50,-2.0,3.0
Gust,Acid Spray,Flying,25,20,1.25,Poison,20,-50,-0.4,3.0
Powder Snow,Sludge,Ice,6,15,0.4,Poison,50,-33,-1.5151515151515151,3.0
Astonish,Psychic Fangs,Ghost,8,14,0.5714285714285714,Psychic,30,-33,-0.9090909090909091,3.0
Gust,Last Resort,Flying,25,20,1.25,Normal,90,-50,-1.8,3.0
Gust,Hydro Cannon,Flying,25,20,1.25,Water,90,-50,-1.8,3.0
Gust,Blast Burn,Flying,25,20,1.25,Fire,110,-50,-2.2,3.0
Gust,Frenzy Plant,Flying,25,20,1.25,Grass,100,-50,-2.0,3.0
Powder Snow,Wrap,Ice,6,15,0.4,Normal,60,-33,-1.8181818181818181,3.0
Astonish,Icicle Spear,Ghost,8,14,0.5714285714285714,Ice,60,-33,-1.8181818181818181,3.0
Gust,Meteor Mash,Flying,25,20,1.25,Steel,100,-50,-2.0,3.0
